30,Coldplay,28,1,169,2016-09-17
31,Chance The Rapper,120,13,11,2016-09-17
32,Travi$ Scott,120,13,6,2016-09-17
33,Zayn,40,13,32,2016-09-17
34,Teyana Taylor,120,13,1,2016-09-17
35,Lil Wayne,120,13,201,2016-09-17
36,Nick Jonas,120,13,31,2016-09-17
37,G-Eazy,30,13,32,2016-09-17
38,twenty one pilots,31,13,25,2016-09-17
39,Alicia Keys,120,1,107,2016-09-17
40,Charlie Puth,42,13,19,2016-09-17
41,Skrillex,33,13,186,2016-09-17
42,The Chainsmokers,22,13,5,2016-09-17
43,Calvin Harris,46,13,55,2016-09-17
44,Shakira,37,13,296,2016-09-17
45,Jacob Whitesides,120,13,45,2016-09-17
46,Victoria Justice,48,13,24,2016-09-17
47,One Direction,120,13,250,2016-09-17
48,Future,120,13,36,2016-09-17
49,Sofia Carson,120,13,4,2016-09-17
50,Major Lazer,44,13,9,2016-09-17
1,Ariana Grande,1,13,197,2016-09-10
2,Shawn Mendes,2,13,88,2016-09-10
3,Lali,9,13,11,2016-09-10
4,Drake,5,13,276,2016-09-10
5,Justin Bieber,6,1,301,2016-09-10
6,Jacob Sartorius,11,13,12,2016-09-10
7,Miley Cyrus,15,1,229,2016-09-10
8,Rihanna,7,1,290,2016-09-10
9,Beyonce,32,1,298,2016-09-10
10,Mario Bautista,4,13,12,2016-09-10
11,Selena Gomez,3,13,299,2016-09-10
12,Demi Lovato,8,13,291,2016-09-10
13,Taylor Swift,18,1,301,2016-09-10
14,Camila Cabello,20,13,31,2016-09-10
15,Britney Spears,26,1,260,2016-09-10
16,Martin Garrix,24,13,111,2016-09-10
17,Wiz Khalifa,13,13,288,2016-09-10
18,Lucy Hale,22,13,113,2016-09-10
19,Zendaya,33,13,107,2016-09-10
20,Snoop Dogg,21,13,266,2016-09-10
21,5 Seconds Of Summer,12,1,127,2016-09-10
22,The Chainsmokers,30,13,4,2016-09-10
23,Kanye West,120,1,87,2016-09-10
24,Laura Marano,120,13,2,2016-09-10
25,Katy Perry,16,1,301,2016-09-10
26,Fifth Harmony,25,13,66,2016-09-10
27,Melanie Martinez,120,13,22,2016-09-10
28,Coldplay,120,1,168,2016-09-10
29,Nicki Minaj,41,13,299,2016-09-10
30,G-Eazy,44,13,31,2016-09-10
31,twenty one pilots,19,13,24,2016-09-10
32,Troye Sivan,27,13,66,2016-09-10
33,Skrillex,38,13,185,2016-09-10
34,Austin Mahone,35,13,153,2016-09-10
35,Adele,10,1,217,2016-09-10
36,CD9,28,13,7,2016-09-10
37,Shakira,37,13,295,2016-09-10
38,Justin Timberlake,120,1,261,2016-09-10
39,Lady Gaga,23,1,297,2016-09-10
40,Zayn,45,13,31,2016-09-10
41,VIXX,34,13,16,2016-09-10
42,Charlie Puth,39,13,18,2016-09-10
43,CL,17,17,2,2016-09-10
44,Major Lazer,120,13,8,2016-09-10
45,Lil Yachty,120,13,1,2016-09-10
46,Calvin Harris,46,13,54,2016-09-10
47,Jennifer Lopez,40,13,287,2016-09-10
48,Victoria Justice,120,13,23,2016-09-10
49,Ellie Goulding,48,13,152,2016-09-10
50,Chris Brown,14,13,272,2016-09-10
1,Ariana Grande,2,13,196,2016-09-03
2,Shawn Mendes,4,13,87,2016-09-03
3,Selena Gomez,5,13,298,2016-09-03
4,Mario Bautista,3,13,11,2016-09-03
5,Drake,7,13,275,2016-09-03
6,Justin Bieber,1,1,300,2016-09-03
7,Rihanna,6,1,289,2016-09-03
8,Demi Lovato,11,13,290,2016-09-03
9,Lali,17,13,10,2016-09-03
10,Adele,27,1,216,2016-09-03
11,Jacob Sartorius,8,13,11,2016-09-03
12,5 Seconds Of Summer,26,1,126,2016-09-03
13,Wiz Khalifa,14,13,287,2016-09-03
14,Chris Brown,120,13,271,2016-09-03
15,Miley Cyrus,15,1,228,2016-09-03
16,Katy Perry,16,1,300,2016-09-03
17,CL,120,17,1,2016-09-03
18,Taylor Swift,10,1,300,2016-09-03
19,twenty one pilots,19,13,23,2016-09-03
20,Camila Cabello,32,13,30,2016-09-03
21,Snoop Dogg,30,13,265,2016-09-03
22,Lucy Hale,34,13,112,2016-09-03
23,Lady Gaga,44,1,296,2016-09-03
24,Martin Garrix,25,13,110,2016-09-03
25,Fifth Harmony,21,13,65,2016-09-03
26,Britney Spears,13,1,259,2016-09-03
27,Troye Sivan,23,13,65,2016-09-03
28,CD9,37,13,6,2016-09-03
29,Metallica,120,1,34,2016-09-03
30,The Chainsmokers,29,13,3,2016-09-03
31,Little Mix,120,13,107,2016-09-03
32,Beyonce,18,1,297,2016-09-03
33,Zendaya,31,13,106,2016-09-03
34,VIXX,46,13,15,2016-09-03
35,Austin Mahone,41,13,152,2016-09-03
36,Eminem,120,13,253,2016-09-03
37,Shakira,28,13,294,2016-09-03
38,Skrillex,33,13,184,2016-09-03
39,Charlie Puth,24,13,17,2016-09-03
40,Jennifer Lopez,20,13,286,2016-09-03
41,Nicki Minaj,38,13,298,2016-09-03
42,One Direction,35,13,249,2016-09-03
43,Sofia Carson,120,13,3,2016-09-03
44,G-Eazy,120,13,30,2016-09-03
45,Zayn,9,13,30,2016-09-03
46,Calvin Harris,120,13,53,2016-09-03
47,Nick Jonas,48,13,30,2016-09-03
48,Ellie Goulding,120,13,151,2016-09-03
49,Madonna,120,13,36,2016-09-03
50,The Vamps,120,13,51,2016-09-03
1,Justin Bieber,2,1,299,2016-08-27
2,Ariana Grande,1,13,195,2016-08-27
3,Mario Bautista,7,13,10,2016-08-27
4,Shawn Mendes,3,13,86,2016-08-27
5,Selena Gomez,6,13,297,2016-08-27
6,Rihanna,4,1,288,2016-08-27
7,Drake,5,13,274,2016-08-27
8,Jacob Sartorius,10,13,10,2016-08-27
9,Zayn,20,13,29,2016-08-27
10,Taylor Swift,23,1,299,2016-08-27
11,Demi Lovato,8,13,289,2016-08-27
12,Chance The Rapper,120,13,10,2016-08-27
13,Britney Spears,14,1,258,2016-08-27
14,Wiz Khalifa,12,13,286,2016-08-27
15,Miley Cyrus,13,1,227,2016-08-27
16,Katy Perry,9,1,299,2016-08-27
17,Lali,15,13,9,2016-08-27
18,Beyonce,38,1,296,2016-08-27
19,twenty one pilots,22,13,22,2016-08-27
20,Jennifer Lopez,42,13,285,2016-08-27
21,Fifth Harmony,18,13,64,2016-08-27
22,Halsey,39,8,25,2016-08-27
23,Troye Sivan,26,13,64,2016-08-27
24,Charlie Puth,17,13,16,2016-08-27
25,Martin Garrix,21,13,109,2016-08-27
26,5 Seconds Of Summer,16,1,125,2016-08-27
27,Adele,19,1,215,2016-08-27
28,Shakira,29,13,293,2016-08-27
29,The Chainsmokers,120,13,2,2016-08-27
30,Snoop Dogg,37,13,264,2016-08-27
31,Zendaya,25,13,105,2016-08-27
32,Camila Cabello,11,13,29,2016-08-27
33,Skrillex,27,13,183,2016-08-27
34,Lucy Hale,28,13,111,2016-08-27
35,One Direction,40,13,248,2016-08-27
36,Justin Timberlake,120,1,260,2016-08-27
37,CD9,24,13,5,2016-08-27
38,Nicki Minaj,120,13,297,2016-08-27
39,Future,120,13,35,2016-08-27
40,Melanie Martinez,50,13,21,2016-08-27
41,Austin Mahone,44,13,151,2016-08-27
42,Victoria Justice,33,13,22,2016-08-27
43,Enrique Iglesias,45,13,190,2016-08-27
44,Lady Gaga,35,1,295,2016-08-27
45,PARTYNEXTDOOR,120,43,2,2016-08-27
46,VIXX,30,13,14,2016-08-27
47,Meghan Trainor,32,13,64,2016-08-27
48,Nick Jonas,120,13,29,2016-08-27
49,Travi$ Scott,120,13,5,2016-08-27
50,Conor Maynard,49,13,3,2016-08-27
1,Ariana Grande,3,13,194,2016-08-20
2,Justin Bieber,1,1,298,2016-08-20
3,Shawn Mendes,4,13,85,2016-08-20
4,Rihanna,11,1,287,2016-08-20
5,Drake,6,13,273,2016-08-20
6,Selena Gomez,2,13,296,2016-08-20
7,Mario Bautista,16,13,9,2016-08-20
8,Demi Lovato,10,13,288,2016-08-20
9,Katy Perry,13,1,298,2016-08-20
10,Jacob Sartorius,9,13,9,2016-08-20
11,Camila Cabello,7,13,28,2016-08-20
12,Wiz Khalifa,28,13,285,2016-08-20
13,Miley Cyrus,20,1,226,2016-08-20
14,Britney Spears,39,1,257,2016-08-20
15,Lali,18,13,8,2016-08-20
16,5 Seconds Of Summer,8,1,124,2016-08-20
17,Charlie Puth,47,13,15,2016-08-20
18,Fifth Harmony,12,13,63,2016-08-20
19,Adele,17,1,214,2016-08-20
20,Zayn,22,13,28,2016-08-20
21,Martin Garrix,27,13,108,2016-08-20
22,twenty one pilots,19,13,21,2016-08-20
23,Taylor Swift,15,1,298,2016-08-20
24,CD9,33,13,4,2016-08-20
25,Zendaya,24,13,104,2016-08-20
26,Troye Sivan,21,13,63,2016-08-20
27,Skrillex,37,13,182,2016-08-20
28,Lucy Hale,25,13,110,2016-08-20
29,Shakira,48,13,292,2016-08-20
30,VIXX,120,13,13,2016-08-20
31,Calvin Harris,30,13,52,2016-08-20
32,Meghan Trainor,120,13,63,2016-08-20
33,Victoria Justice,120,13,21,2016-08-20
34,Major Lazer,23,13,7,2016-08-20
35,Lady Gaga,26,1,294,2016-08-20
36,Eminem,120,13,252,2016-08-20
37,Snoop Dogg,29,13,263,2016-08-20
38,Beyonce,5,1,295,2016-08-20
39,Halsey,31,8,24,2016-08-20
40,One Direction,36,13,247,2016-08-20
41,50 Cent,120,13,150,2016-08-20
42,Jennifer Lopez,14,13,284,2016-08-20
43,Avery Wilson,46,13,23,2016-08-20
44,Austin Mahone,35,13,150,2016-08-20
45,Enrique Iglesias,45,13,189,2016-08-20
46,Little Mix,120,13,106,2016-08-20
47,Panic! At The Disco,120,13,6,2016-08-20
48,Ellie Goulding,44,13,150,2016-08-20
49,Conor Maynard,120,13,2,2016-08-20
50,Melanie Martinez,120,13,20,2016-08-20
1,Justin Bieber,1,1,297,2016-08-13
2,Selena Gomez,5,13,295,2016-08-13
3,Ariana Grande,2,13,193,2016-08-13
4,Shawn Mendes,3,13,84,2016-08-13
5,Beyonce,32,1,294,2016-08-13
6,Drake,17,13,272,2016-08-13
7,Camila Cabello,20,13,27,2016-08-13
8,5 Seconds Of Summer,6,1,123,2016-08-13
9,Jacob Sartorius,13,13,8,2016-08-13
10,Demi Lovato,7,13,287,2016-08-13
11,Rihanna,15,1,286,2016-08-13
12,Fifth Harmony,16,13,62,2016-08-13
13,Katy Perry,12,1,297,2016-08-13
14,Jennifer Lopez,30,13,283,2016-08-13
15,Taylor Swift,9,1,297,2016-08-13
16,Mario Bautista,8,13,8,2016-08-13
17,Adele,14,1,213,2016-08-13
18,Lali,31,13,7,2016-08-13
19,twenty one pilots,22,13,20,2016-08-13
20,Miley Cyrus,26,1,225,2016-08-13
21,Troye Sivan,10,13,62,2016-08-13
22,Zayn,21,13,27,2016-08-13
23,Major Lazer,27,13,6,2016-08-13
24,Zendaya,19,13,103,2016-08-13
25,Lucy Hale,28,13,109,2016-08-13
26,Lady Gaga,29,1,293,2016-08-13
27,Martin Garrix,35,13,107,2016-08-13
28,Wiz Khalifa,25,13,284,2016-08-13
29,Snoop Dogg,23,13,262,2016-08-13
30,Calvin Harris,120,13,51,2016-08-13
31,Halsey,42,8,23,2016-08-13
32,Nicki Minaj,37,13,296,2016-08-13
33,CD9,120,13,3,2016-08-13
34,Kanye West,120,1,86,2016-08-13
35,Austin Mahone,120,13,149,2016-08-13
36,One Direction,4,13,246,2016-08-13
37,Skrillex,47,13,181,2016-08-13
38,G-Eazy,49,13,29,2016-08-13
39,Britney Spears,24,1,256,2016-08-13
40,Chris Brown,11,13,270,2016-08-13
41,Coldplay,46,1,167,2016-08-13
42,Nick Jonas,38,13,28,2016-08-13
43,Justin Timberlake,41,1,259,2016-08-13
44,Ellie Goulding,33,13,149,2016-08-13
45,Enrique Iglesias,120,13,188,2016-08-13
46,Avery Wilson,40,13,22,2016-08-13
47,Charlie Puth,34,13,14,2016-08-13
48,Shakira,36,13,291,2016-08-13
49,Joe Jonas,120,13,2,2016-08-13
50,Lana Del Rey,120,13,107,2016-08-13
1,Justin Bieber,1,1,296,2016-08-06
2,Ariana Grande,6,13,192,2016-08-06
3,Shawn Mendes,3,13,83,2016-08-06
4,One Direction,26,13,245,2016-08-06
5,Selena Gomez,8,13,294,2016-08-06
6,5 Seconds Of Summer,2,1,122,2016-08-06
7,Demi Lovato,11,13,286,2016-08-06
8,Mario Bautista,4,13,7,2016-08-06
9,Taylor Swift,13,1,296,2016-08-06
10,Troye Sivan,34,13,61,2016-08-06
11,Chris Brown,10,13,269,2016-08-06
12,Katy Perry,5,1,296,2016-08-06
13,Jacob Sartorius,7,13,7,2016-08-06
14,Adele,21,1,212,2016-08-06
15,Rihanna,15,1,285,2016-08-06
16,Fifth Harmony,20,13,61,2016-08-06
17,Drake,27,13,271,2016-08-06
18,My Chemical Romance,120,13,23,2016-08-06
19,Zendaya,18,13,102,2016-08-06
20,Camila Cabello,19,13,26,2016-08-06
21,Zayn,14,13,26,2016-08-06
22,twenty one pilots,23,13,19,2016-08-06
23,Snoop Dogg,22,13,261,2016-08-06
24,Britney Spears,16,1,255,2016-08-06
25,Wiz Khalifa,9,13,283,2016-08-06
26,Miley Cyrus,24,1,224,2016-08-06
27,Major Lazer,120,13,5,2016-08-06
28,Lucy Hale,28,13,108,2016-08-06
29,Lady Gaga,41,1,292,2016-08-06
30,Jennifer Lopez,25,13,282,2016-08-06
31,Lali,44,13,6,2016-08-06
32,Beyonce,17,1,293,2016-08-06
33,Ellie Goulding,120,13,148,2016-08-06
34,Charlie Puth,120,13,13,2016-08-06
35,Martin Garrix,29,13,106,2016-08-06
36,Shakira,31,13,290,2016-08-06
37,Nicki Minaj,33,13,295,2016-08-06
38,Nick Jonas,48,13,27,2016-08-06
39,Gucci Mane,120,13,3,2016-08-06
40,Avery Wilson,40,13,21,2016-08-06
41,Justin Timberlake,120,1,258,2016-08-06
42,Halsey,120,8,22,2016-08-06
43,John Legend,120,13,7,2016-08-06
44,Timati,120,13,15,2016-08-06
45,Jacob Whitesides,50,13,44,2016-08-06
46,Coldplay,120,1,166,2016-08-06
47,Skrillex,120,13,180,2016-08-06
48,50 Cent,46,13,149,2016-08-06
49,G-Eazy,30,13,28,2016-08-06
50,Meghan Trainor,49,13,62,2016-08-06
1,Justin Bieber,1,1,295,2016-07-30
2,5 Seconds Of Summer,15,1,121,2016-07-30
3,Shawn Mendes,5,13,82,2016-07-30
4,Mario Bautista,2,13,6,2016-07-30
5,Katy Perry,26,1,295,2016-07-30
6,Ariana Grande,4,13,191,2016-07-30
7,Jacob Sartorius,8,13,6,2016-07-30
8,Selena Gomez,6,13,293,2016-07-30
9,Wiz Khalifa,19,13,282,2016-07-30
10,Chris Brown,11,13,268,2016-07-30
11,Demi Lovato,17,13,285,2016-07-30
12,Calvin Harris,30,13,50,2016-07-30
13,Taylor Swift,3,1,295,2016-07-30
14,Zayn,12,13,25,2016-07-30
15,Rihanna,13,1,284,2016-07-30
16,Britney Spears,36,1,254,2016-07-30
17,Beyonce,9,1,292,2016-07-30
18,Zendaya,32,13,101,2016-07-30
19,Camila Cabello,7,13,25,2016-07-30
20,Fifth Harmony,10,13,60,2016-07-30
21,Adele,38,1,211,2016-07-30
22,Snoop Dogg,16,13,260,2016-07-30
23,twenty one pilots,24,13,18,2016-07-30
24,Miley Cyrus,20,1,223,2016-07-30
25,Jennifer Lopez,22,13,281,2016-07-30
26,One Direction,33,13,244,2016-07-30
27,Drake,27,13,270,2016-07-30
28,Lucy Hale,34,13,107,2016-07-30
29,Martin Garrix,29,13,105,2016-07-30
30,G-Eazy,42,13,27,2016-07-30
31,Shakira,25,13,289,2016-07-30
32,Kanye West,120,1,85,2016-07-30
33,Nicki Minaj,14,13,294,2016-07-30
34,Troye Sivan,21,13,60,2016-07-30
35,Enrique Iglesias,120,13,187,2016-07-30
36,Ciara,28,13,49,2016-07-30
37,Little Mix,45,13,105,2016-07-30
38,Prince Royce,120,13,76,2016-07-30
39,Becky G,120,13,72,2016-07-30
40,Avery Wilson,46,13,20,2016-07-30
41,Lady Gaga,120,1,291,2016-07-30
42,Chance The Rapper,41,13,9,2016-07-30
43,Future,44,13,34,2016-07-30
44,Lali,48,13,5,2016-07-30
45,Sofia Carson,120,13,2,2016-07-30
46,50 Cent,49,13,148,2016-07-30
47,Panic! At The Disco,120,13,5,2016-07-30
48,Nick Jonas,120,13,26,2016-07-30
49,Meghan Trainor,35,13,61,2016-07-30
50,Jacob Whitesides,18,13,43,2016-07-30
1,Justin Bieber,1,1,294,2016-07-23
2,Mario Bautista,16,13,5,2016-07-23
3,Taylor Swift,21,1,294,2016-07-23
4,Ariana Grande,3,13,190,2016-07-23
5,Shawn Mendes,14,13,81,2016-07-23
6,Selena Gomez,10,13,292,2016-07-23
7,Camila Cabello,7,13,24,2016-07-23
8,Jacob Sartorius,9,13,5,2016-07-23
9,Beyonce,4,1,291,2016-07-23
10,Fifth Harmony,17,13,59,2016-07-23
11,Chris Brown,11,13,267,2016-07-23
12,Zayn,12,13,24,2016-07-23
13,Rihanna,5,1,283,2016-07-23
14,Nicki Minaj,6,13,293,2016-07-23
15,5 Seconds Of Summer,15,1,120,2016-07-23
16,Snoop Dogg,29,13,259,2016-07-23
17,Demi Lovato,2,13,284,2016-07-23
18,Jacob Whitesides,49,13,42,2016-07-23
19,Wiz Khalifa,8,13,281,2016-07-23
20,Miley Cyrus,18,1,222,2016-07-23
21,Troye Sivan,26,13,59,2016-07-23
22,Jennifer Lopez,36,13,280,2016-07-23
23,John Legend,120,13,6,2016-07-23
24,twenty one pilots,23,13,17,2016-07-23
25,Shakira,20,13,288,2016-07-23
26,Katy Perry,27,1,294,2016-07-23
27,Drake,13,13,269,2016-07-23
28,Ciara,120,13,48,2016-07-23
29,Martin Garrix,25,13,104,2016-07-23
30,Calvin Harris,24,13,49,2016-07-23
31,The Weeknd,120,13,52,2016-07-23
32,Zendaya,28,13,100,2016-07-23
33,One Direction,33,13,243,2016-07-23
34,Lucy Hale,19,13,106,2016-07-23
35,Meghan Trainor,42,13,60,2016-07-23
36,Britney Spears,31,1,253,2016-07-23
37,Justin Timberlake,50,1,257,2016-07-23
38,Adele,22,1,210,2016-07-23
39,Halsey,37,8,21,2016-07-23
40,Fergie,120,13,1,2016-07-23
41,Chance The Rapper,120,13,8,2016-07-23
42,G-Eazy,30,13,26,2016-07-23
43,YG,120,13,1,2016-07-23
44,Future,120,13,33,2016-07-23
45,Little Mix,120,13,104,2016-07-23
46,Avery Wilson,35,13,19,2016-07-23
47,David Guetta,120,13,218,2016-07-23
48,Lali,39,13,4,2016-07-23
49,50 Cent,120,13,147,2016-07-23
50,Coldplay,48,1,165,2016-07-23
1,Justin Bieber,1,1,293,2016-07-16
2,Demi Lovato,5,13,283,2016-07-16
3,Ariana Grande,3,13,189,2016-07-16
4,Beyonce,10,1,290,2016-07-16
5,Rihanna,7,1,282,2016-07-16
6,Nicki Minaj,17,13,292,2016-07-16
7,Camila Cabello,13,13,23,2016-07-16
8,Wiz Khalifa,14,13,280,2016-07-16
9,Jacob Sartorius,9,13,4,2016-07-16
10,Selena Gomez,2,13,291,2016-07-16
11,Chris Brown,11,13,266,2016-07-16
12,Zayn,4,13,23,2016-07-16
13,Drake,12,13,268,2016-07-16
14,Shawn Mendes,16,13,80,2016-07-16
15,5 Seconds Of Summer,21,1,119,2016-07-16
16,Mario Bautista,20,13,4,2016-07-16
17,Fifth Harmony,6,13,58,2016-07-16
18,Miley Cyrus,26,1,221,2016-07-16
19,Lucy Hale,19,13,105,2016-07-16
20,Shakira,37,13,287,2016-07-16
21,Taylor Swift,15,1,293,2016-07-16
22,Adele,25,1,209,2016-07-16
23,twenty one pilots,18,13,16,2016-07-16
24,Calvin Harris,120,13,48,2016-07-16
25,Martin Garrix,36,13,103,2016-07-16
26,Troye Sivan,8,13,58,2016-07-16
27,Katy Perry,24,1,293,2016-07-16
28,Zendaya,31,13,99,2016-07-16
29,Snoop Dogg,29,13,258,2016-07-16
30,G-Eazy,46,13,25,2016-07-16
31,Britney Spears,23,1,252,2016-07-16
32,Nick Jonas,120,13,25,2016-07-16
33,One Direction,27,13,242,2016-07-16
34,Logic,120,34,2,2016-07-16
35,Avery Wilson,35,13,18,2016-07-16
36,Jennifer Lopez,30,13,279,2016-07-16
37,Halsey,42,8,20,2016-07-16
38,Ellie Goulding,34,13,147,2016-07-16
39,Lali,32,13,3,2016-07-16
40,Lady Gaga,33,1,290,2016-07-16
41,Kanye West,28,1,84,2016-07-16
42,Meghan Trainor,40,13,59,2016-07-16
43,Melanie Martinez,45,13,19,2016-07-16
44,Enrique Iglesias,120,13,186,2016-07-16
45,Meek Mill,120,13,49,2016-07-16
46,Iggy Azalea,120,13,69,2016-07-16
47,CD9,44,13,2,2016-07-16
48,Coldplay,120,1,164,2016-07-16
49,Jacob Whitesides,120,13,41,2016-07-16
50,Justin Timberlake,41,1,256,2016-07-16
1,Justin Bieber,1,1,292,2016-07-09
2,Selena Gomez,3,13,290,2016-07-09
3,Ariana Grande,2,13,188,2016-07-09
4,Zayn,18,13,22,2016-07-09
5,Demi Lovato,8,13,282,2016-07-09
6,Fifth Harmony,14,13,57,2016-07-09
7,Rihanna,12,1,281,2016-07-09
8,Troye Sivan,16,13,57,2016-07-09
9,Jacob Sartorius,6,13,3,2016-07-09
10,Beyonce,7,1,289,2016-07-09
11,Chris Brown,5,13,265,2016-07-09
12,Drake,13,13,267,2016-07-09
13,Camila Cabello,21,13,22,2016-07-09
14,Wiz Khalifa,39,13,279,2016-07-09
15,Taylor Swift,10,1,292,2016-07-09
16,Shawn Mendes,17,13,79,2016-07-09
17,Nicki Minaj,11,13,291,2016-07-09
18,twenty one pilots,24,13,15,2016-07-09
19,Lucy Hale,9,13,104,2016-07-09
20,Mario Bautista,23,13,3,2016-07-09
21,5 Seconds Of Summer,15,1,118,2016-07-09
22,Little Mix,19,13,103,2016-07-09
23,Britney Spears,31,1,251,2016-07-09
24,Katy Perry,28,1,292,2016-07-09
25,Adele,38,1,208,2016-07-09
26,Miley Cyrus,22,1,220,2016-07-09
27,One Direction,36,13,241,2016-07-09
28,Kanye West,120,1,83,2016-07-09
29,Snoop Dogg,30,13,257,2016-07-09
30,Jennifer Lopez,29,13,278,2016-07-09
31,Zendaya,32,13,98,2016-07-09
32,Lali,34,13,2,2016-07-09
33,Lady Gaga,27,1,289,2016-07-09
34,Ellie Goulding,33,13,146,2016-07-09
35,Avery Wilson,44,13,17,2016-07-09
36,Martin Garrix,35,13,102,2016-07-09
37,Shakira,40,13,286,2016-07-09
38,Red Hot Chili Peppers,20,13,30,2016-07-09
39,Future,120,13,32,2016-07-09
40,Meghan Trainor,45,13,58,2016-07-09
41,Justin Timberlake,49,1,255,2016-07-09
42,Halsey,120,8,19,2016-07-09
43,Alessia Cara,120,13,1,2016-07-09
44,CD9,120,13,1,2016-07-09
45,Melanie Martinez,120,13,18,2016-07-09
46,G-Eazy,120,13,24,2016-07-09
47,Chance The Rapper,120,13,7,2016-07-09
48,Gucci Mane,120,13,2,2016-07-09
49,Sofia Carson,120,13,1,2016-07-09
50,Lil Uzi Vert,120,13,1,2016-07-09
1,Justin Bieber,1,1,291,2016-07-02
2,Ariana Grande,2,13,187,2016-07-02
3,Selena Gomez,5,13,289,2016-07-02
4,Christina Grimmie,4,13,77,2016-07-02
5,Chris Brown,6,13,264,2016-07-02
6,Jacob Sartorius,7,13,2,2016-07-02
7,Beyonce,18,1,288,2016-07-02
8,Demi Lovato,12,13,281,2016-07-02
9,Lucy Hale,24,13,103,2016-07-02
10,Taylor Swift,13,1,291,2016-07-02
11,Nicki Minaj,22,13,290,2016-07-02
12,Rihanna,31,1,280,2016-07-02
13,Drake,10,13,266,2016-07-02
14,Fifth Harmony,16,13,56,2016-07-02
15,5 Seconds Of Summer,8,1,117,2016-07-02
16,Troye Sivan,14,13,56,2016-07-02
17,Shawn Mendes,15,13,78,2016-07-02
18,Zayn,9,13,21,2016-07-02
19,Little Mix,35,13,102,2016-07-02
20,Red Hot Chili Peppers,120,13,29,2016-07-02
21,Camila Cabello,11,13,21,2016-07-02
22,Miley Cyrus,23,1,219,2016-07-02
23,Mario Bautista,3,13,2,2016-07-02
24,twenty one pilots,29,13,14,2016-07-02
25,Calvin Harris,120,13,47,2016-07-02
26,Nick Jonas,17,13,24,2016-07-02
27,Lady Gaga,45,1,288,2016-07-02
28,Katy Perry,20,1,291,2016-07-02
29,Jennifer Lopez,21,13,277,2016-07-02
30,Snoop Dogg,27,13,256,2016-07-02
31,Britney Spears,36,1,250,2016-07-02
32,Zendaya,39,13,97,2016-07-02
33,Ellie Goulding,37,13,145,2016-07-02
34,Lali,120,13,1,2016-07-02
35,Martin Garrix,28,13,101,2016-07-02
36,One Direction,33,13,240,2016-07-02
37,Coldplay,34,1,163,2016-07-02
38,Adele,19,1,207,2016-07-02
39,Wiz Khalifa,26,13,278,2016-07-02
40,Shakira,38,13,285,2016-07-02
41,Tyler  The Creator,120,13,2,2016-07-02
42,David Guetta,30,13,217,2016-07-02
43,Timati,120,13,14,2016-07-02
44,Avery Wilson,40,13,16,2016-07-02
45,Meghan Trainor,44,13,57,2016-07-02
46,Jacob Whitesides,120,13,40,2016-07-02
47,Austin Mahone,120,13,148,2016-07-02
48,Bea Miller,43,13,27,2016-07-02
49,Justin Timberlake,42,1,254,2016-07-02
50,Circa Survive,120,13,1,2016-07-02
1,Justin Bieber,1,1,290,2016-06-25
2,Ariana Grande,4,13,186,2016-06-25
3,Mario Bautista,120,13,1,2016-06-25
4,Christina Grimmie,120,13,76,2016-06-25
5,Selena Gomez,3,13,288,2016-06-25
6,Chris Brown,6,13,263,2016-06-25
7,Jacob Sartorius,120,13,1,2016-06-25
8,5 Seconds Of Summer,5,1,116,2016-06-25
9,Zayn,17,13,20,2016-06-25
10,Drake,7,13,265,2016-06-25
11,Camila Cabello,12,13,20,2016-06-25
12,Demi Lovato,10,13,280,2016-06-25
13,Taylor Swift,9,1,290,2016-06-25
14,Troye Sivan,15,13,55,2016-06-25
15,Shawn Mendes,2,13,77,2016-06-25
16,Fifth Harmony,11,13,55,2016-06-25
17,Nick Jonas,40,13,23,2016-06-25
18,Beyonce,23,1,287,2016-06-25
19,Adele,21,1,206,2016-06-25
20,Katy Perry,13,1,290,2016-06-25
21,Jennifer Lopez,18,13,276,2016-06-25
22,Nicki Minaj,24,13,289,2016-06-25
23,Miley Cyrus,19,1,218,2016-06-25
24,Lucy Hale,46,13,102,2016-06-25
25,Chance The Rapper,120,13,6,2016-06-25
26,Wiz Khalifa,30,13,277,2016-06-25
27,Snoop Dogg,26,13,255,2016-06-25
28,Martin Garrix,33,13,100,2016-06-25
29,twenty one pilots,27,13,13,2016-06-25
30,David Guetta,120,13,216,2016-06-25
31,Rihanna,14,1,279,2016-06-25
32,Halsey,38,8,18,2016-06-25
33,One Direction,16,13,239,2016-06-25
34,Coldplay,31,1,162,2016-06-25
35,Little Mix,32,13,101,2016-06-25
36,Britney Spears,25,1,249,2016-06-25
37,Ellie Goulding,35,13,144,2016-06-25
38,Shakira,36,13,284,2016-06-25
39,Zendaya,8,13,96,2016-06-25
40,Avery Wilson,37,13,15,2016-06-25
41,Melanie Martinez,22,13,17,2016-06-25
42,Justin Timberlake,34,1,253,2016-06-25
43,Bea Miller,120,13,26,2016-06-25
44,Meghan Trainor,20,13,56,2016-06-25
45,Lady Gaga,42,1,287,2016-06-25
46,Skrillex,50,13,179,2016-06-25
47,Future,120,13,31,2016-06-25
48,G-Eazy,29,13,23,2016-06-25
49,Iggy Azalea,120,13,68,2016-06-25
50,Kanye West,120,1,82,2016-06-25
1,Justin Bieber,1,1,289,2016-06-18
2,Shawn Mendes,11,13,76,2016-06-18
