16, Becky G ,17,13,36, 2015-07-11
17, Meek Mill ,28,13,31, 2015-07-11
18, Ed Sheeran ,14,1,78, 2015-07-11
19, Lady Gaga ,22,1,238, 2015-07-11
20, Katy Perry ,10,1,240, 2015-07-11
21, Jennifer Lopez ,16,13,226, 2015-07-11
22, Fifth Harmony ,24,13,7, 2015-07-11
23, Fall Out Boy ,34,13,5, 2015-07-11
24, Zendaya ,35,13,46, 2015-07-11
25, Little Mix ,25,13,51, 2015-07-11
26, Lucy Hale ,21,13,52, 2015-07-11
27, Drake ,26,13,215, 2015-07-11
28, Sam Smith ,29,13,45, 2015-07-11
29, Snoop Dogg ,27,13,206, 2015-07-11
30, The Weeknd ,32,13,6, 2015-07-11
31, Ellie Goulding ,42,13,95, 2015-07-11
32, Shakira ,23,13,238, 2015-07-11
33, Tori Kelly ,120,13,2, 2015-07-11
34, Pentatonix ,120,13,11, 2015-07-11
35, Rita Ora ,120,13,31, 2015-07-11
36, Skrillex ,39,13,143, 2015-07-11
37, Troye Sivan ,41,13,7, 2015-07-11
38, Justin Timberlake ,30,1,211, 2015-07-11
39, Calvin Harris ,45,13,31, 2015-07-11
40, Enrique Iglesias ,120,13,171, 2015-07-11
41, Bruno Mars ,44,1,226, 2015-07-11
42, Jessie J ,31,21,46, 2015-07-11
43, Jacob Whitesides ,120,13,2, 2015-07-11
44, Eminem ,120,13,228, 2015-07-11
45, Martin Garrix ,37,13,59, 2015-07-11
46, Major Lazer ,120,13,1, 2015-07-11
47, Iggy Azalea ,20,13,62, 2015-07-11
48, Austin Mahone ,33,13,102, 2015-07-11
49, Big Sean ,120,13,19, 2015-07-11
50, David Guetta ,120,13,210, 2015-07-11
1, Justin Bieber ,2,1,239, 2015-07-04
2, Taylor Swift ,1,1,239, 2015-07-04
3, Ariana Grande ,3,13,135, 2015-07-04
4, Selena Gomez ,4,13,237, 2015-07-04
5, Nicki Minaj ,6,13,238, 2015-07-04
6, Miley Cyrus ,5,1,167, 2015-07-04
7, Rihanna ,14,1,228, 2015-07-04
8, Chris Brown ,11,13,212, 2015-07-04
9, Shawn Mendes ,18,13,26, 2015-07-04
10, Katy Perry ,16,1,239, 2015-07-04
11, Beyonce ,7,1,237, 2015-07-04
12, DeStorm Power ,15,13,2, 2015-07-04
13, Demi Lovato ,10,13,229, 2015-07-04
14, Ed Sheeran ,20,1,77, 2015-07-04
15, Wiz Khalifa ,17,13,226, 2015-07-04
16, Jennifer Lopez ,12,13,225, 2015-07-04
17, Becky G ,26,13,35, 2015-07-04
18, One Direction ,8,13,188, 2015-07-04
19, 5 Seconds Of Summer ,9,1,65, 2015-07-04
20, Iggy Azalea ,27,13,61, 2015-07-04
21, Lucy Hale ,23,13,51, 2015-07-04
22, Lady Gaga ,24,1,237, 2015-07-04
23, Shakira ,25,13,237, 2015-07-04
24, Fifth Harmony ,22,13,6, 2015-07-04
25, Little Mix ,13,13,50, 2015-07-04
26, Drake ,30,13,214, 2015-07-04
27, Snoop Dogg ,28,13,205, 2015-07-04
28, Meek Mill ,33,13,30, 2015-07-04
29, Sam Smith ,38,13,44, 2015-07-04
30, Justin Timberlake ,41,1,210, 2015-07-04
31, Jessie J ,40,21,45, 2015-07-04
32, The Weeknd ,29,13,5, 2015-07-04
33, Austin Mahone ,36,13,101, 2015-07-04
34, Fall Out Boy ,21,13,4, 2015-07-04
35, Zendaya ,19,13,45, 2015-07-04
36, Lana Del Rey ,46,13,91, 2015-07-04
37, Martin Garrix ,42,13,58, 2015-07-04
38, Britney Spears ,120,1,208, 2015-07-04
39, Skrillex ,37,13,142, 2015-07-04
40, Maroon 5 ,32,1,151, 2015-07-04
41, Troye Sivan ,35,13,6, 2015-07-04
42, Ellie Goulding ,34,13,94, 2015-07-04
43, Madonna ,120,13,33, 2015-07-04
44, Bruno Mars ,45,1,225, 2015-07-04
45, Calvin Harris ,120,13,30, 2015-07-04
46, Hilary Duff ,120,13,6, 2015-07-04
47, Jhene Aiko ,120,13,2, 2015-07-04
48, Bea Miller ,120,13,1, 2015-07-04
49, Ciara ,43,13,35, 2015-07-04
50, Daddy Yankee ,50,13,29, 2015-07-04
1, Taylor Swift ,2,1,238, 2015-06-27
2, Justin Bieber ,3,1,238, 2015-06-27
3, Ariana Grande ,1,13,134, 2015-06-27
4, Selena Gomez ,8,13,236, 2015-06-27
5, Miley Cyrus ,5,1,166, 2015-06-27
6, Nicki Minaj ,7,13,237, 2015-06-27
7, Beyonce ,6,1,236, 2015-06-27
8, One Direction ,19,13,187, 2015-06-27
9, 5 Seconds Of Summer ,34,1,64, 2015-06-27
10, Demi Lovato ,12,13,228, 2015-06-27
11, Chris Brown ,15,13,211, 2015-06-27
12, Jennifer Lopez ,4,13,224, 2015-06-27
13, Little Mix ,120,13,49, 2015-06-27
14, Rihanna ,9,1,227, 2015-06-27
15, DeStorm Power ,120,13,1, 2015-06-27
16, Katy Perry ,10,1,238, 2015-06-27
17, Wiz Khalifa ,13,13,225, 2015-06-27
18, Shawn Mendes ,35,13,25, 2015-06-27
19, Zendaya ,23,13,44, 2015-06-27
20, Ed Sheeran ,17,1,76, 2015-06-27
21, Fall Out Boy ,120,13,3, 2015-06-27
22, Fifth Harmony ,41,13,5, 2015-06-27
23, Lucy Hale ,29,13,50, 2015-06-27
24, Lady Gaga ,16,1,236, 2015-06-27
25, Shakira ,11,13,236, 2015-06-27
26, Becky G ,38,13,34, 2015-06-27
27, Iggy Azalea ,20,13,60, 2015-06-27
28, Snoop Dogg ,31,13,204, 2015-06-27
29, The Weeknd ,47,13,4, 2015-06-27
30, Drake ,18,13,213, 2015-06-27
31, David Guetta ,26,13,209, 2015-06-27
32, Maroon 5 ,33,1,150, 2015-06-27
33, Meek Mill ,49,13,29, 2015-06-27
34, Ellie Goulding ,22,13,93, 2015-06-27
35, Troye Sivan ,120,13,5, 2015-06-27
36, Austin Mahone ,120,13,100, 2015-06-27
37, Skrillex ,50,13,141, 2015-06-27
38, Sam Smith ,32,13,43, 2015-06-27
39, Prince Royce ,120,13,72, 2015-06-27
40, Jessie J ,37,21,44, 2015-06-27
41, Justin Timberlake ,14,1,209, 2015-06-27
42, Martin Garrix ,28,13,57, 2015-06-27
43, Ciara ,45,13,34, 2015-06-27
44, Diplo ,120,13,1, 2015-06-27
45, Bruno Mars ,21,1,224, 2015-06-27
46, Lana Del Rey ,120,13,90, 2015-06-27
47, Enrique Iglesias ,24,13,170, 2015-06-27
48, Eminem ,39,13,227, 2015-06-27
49, Kanye West ,43,1,55, 2015-06-27
50, Daddy Yankee ,25,13,28, 2015-06-27
1, Ariana Grande ,2,13,133, 2015-06-20
2, Taylor Swift ,1,1,237, 2015-06-20
3, Justin Bieber ,3,1,237, 2015-06-20
4, Jennifer Lopez ,4,13,223, 2015-06-20
5, Miley Cyrus ,9,1,165, 2015-06-20
6, Beyonce ,10,1,235, 2015-06-20
7, Nicki Minaj ,6,13,236, 2015-06-20
8, Selena Gomez ,5,13,235, 2015-06-20
9, Rihanna ,8,1,226, 2015-06-20
10, Katy Perry ,7,1,237, 2015-06-20
11, Shakira ,12,13,235, 2015-06-20
12, Demi Lovato ,11,13,227, 2015-06-20
13, Wiz Khalifa ,14,13,224, 2015-06-20
14, Justin Timberlake ,15,1,208, 2015-06-20
15, Chris Brown ,19,13,210, 2015-06-20
16, Lady Gaga ,13,1,235, 2015-06-20
17, Ed Sheeran ,16,1,75, 2015-06-20
18, Drake ,18,13,212, 2015-06-20
19, One Direction ,26,13,186, 2015-06-20
20, Iggy Azalea ,47,13,59, 2015-06-20
21, Bruno Mars ,29,1,223, 2015-06-20
22, Ellie Goulding ,33,13,92, 2015-06-20
23, Zendaya ,21,13,43, 2015-06-20
24, Enrique Iglesias ,20,13,169, 2015-06-20
25, Daddy Yankee ,28,13,27, 2015-06-20
26, David Guetta ,24,13,208, 2015-06-20
27, Romeo Santos ,22,13,86, 2015-06-20
28, Martin Garrix ,25,13,56, 2015-06-20
29, Lucy Hale ,40,13,49, 2015-06-20
30, Tyga ,17,13,33, 2015-06-20
31, Snoop Dogg ,37,13,203, 2015-06-20
32, Sam Smith ,31,13,42, 2015-06-20
33, Maroon 5 ,23,1,149, 2015-06-20
34, 5 Seconds Of Summer ,32,1,63, 2015-06-20
35, Shawn Mendes ,35,13,24, 2015-06-20
36, Calvin Harris ,30,13,29, 2015-06-20
37, Jessie J ,43,21,43, 2015-06-20
38, Becky G ,27,13,33, 2015-06-20
39, Eminem ,44,13,226, 2015-06-20
40, Claudia Leitte ,34,13,26, 2015-06-20
41, Fifth Harmony ,120,13,4, 2015-06-20
42, Bob Marley ,46,13,169, 2015-06-20
43, Kanye West ,41,1,54, 2015-06-20
44, Ludacris ,36,13,90, 2015-06-20
45, Ciara ,120,13,33, 2015-06-20
46, Britney Spears ,48,1,207, 2015-06-20
47, The Weeknd ,120,13,3, 2015-06-20
48, Thalia ,120,13,32, 2015-06-20
49, Meek Mill ,50,13,28, 2015-06-20
50, Skrillex ,120,13,140, 2015-06-20
1, Taylor Swift ,1,1,236, 2015-06-13
2, Ariana Grande ,2,13,132, 2015-06-13
3, Justin Bieber ,5,1,236, 2015-06-13
4, Jennifer Lopez ,10,13,222, 2015-06-13
5, Selena Gomez ,6,13,234, 2015-06-13
6, Nicki Minaj ,3,13,235, 2015-06-13
7, Katy Perry ,7,1,236, 2015-06-13
8, Rihanna ,9,1,225, 2015-06-13
9, Miley Cyrus ,8,1,164, 2015-06-13
10, Beyonce ,4,1,234, 2015-06-13
11, Demi Lovato ,12,13,226, 2015-06-13
12, Shakira ,14,13,234, 2015-06-13
13, Lady Gaga ,11,1,234, 2015-06-13
14, Wiz Khalifa ,13,13,223, 2015-06-13
15, Justin Timberlake ,16,1,207, 2015-06-13
16, Ed Sheeran ,15,1,74, 2015-06-13
17, Tyga ,23,13,32, 2015-06-13
18, Drake ,17,13,211, 2015-06-13
19, Chris Brown ,18,13,209, 2015-06-13
20, Enrique Iglesias ,24,13,168, 2015-06-13
21, Zendaya ,20,13,42, 2015-06-13
22, Romeo Santos ,25,13,85, 2015-06-13
23, Maroon 5 ,21,1,148, 2015-06-13
24, David Guetta ,39,13,207, 2015-06-13
25, Martin Garrix ,34,13,55, 2015-06-13
26, One Direction ,26,13,185, 2015-06-13
27, Becky G ,36,13,32, 2015-06-13
28, Daddy Yankee ,33,13,26, 2015-06-13
29, Bruno Mars ,28,1,222, 2015-06-13
30, Calvin Harris ,22,13,28, 2015-06-13
31, Sam Smith ,19,13,41, 2015-06-13
32, 5 Seconds Of Summer ,31,1,62, 2015-06-13
33, Ellie Goulding ,30,13,91, 2015-06-13
34, Claudia Leitte ,50,13,25, 2015-06-13
35, Shawn Mendes ,45,13,23, 2015-06-13
36, Ludacris ,38,13,89, 2015-06-13
37, Snoop Dogg ,32,13,202, 2015-06-13
38, A$AP Rocky ,120,13,2, 2015-06-13
39, Austin Mahone ,120,13,99, 2015-06-13
40, Lucy Hale ,41,13,48, 2015-06-13
41, Kanye West ,48,1,53, 2015-06-13
42, Coldplay ,37,1,146, 2015-06-13
43, Jessie J ,120,21,42, 2015-06-13
44, Eminem ,27,13,225, 2015-06-13
45, Ricky Martin ,120,13,8, 2015-06-13
46, Bob Marley ,40,13,168, 2015-06-13
47, Iggy Azalea ,35,13,58, 2015-06-13
48, Britney Spears ,46,1,206, 2015-06-13
49, Linkin Park ,43,1,183, 2015-06-13
50, Meek Mill ,42,13,27, 2015-06-13
1, Taylor Swift ,1,1,235, 2015-06-06
2, Ariana Grande ,2,13,131, 2015-06-06
3, Nicki Minaj ,10,13,234, 2015-06-06
4, Beyonce ,6,1,233, 2015-06-06
5, Justin Bieber ,3,1,235, 2015-06-06
6, Selena Gomez ,4,13,233, 2015-06-06
7, Katy Perry ,5,1,235, 2015-06-06
8, Miley Cyrus ,8,1,163, 2015-06-06
9, Rihanna ,9,1,224, 2015-06-06
10, Jennifer Lopez ,7,13,221, 2015-06-06
11, Lady Gaga ,16,1,233, 2015-06-06
12, Demi Lovato ,11,13,225, 2015-06-06
13, Wiz Khalifa ,12,13,222, 2015-06-06
14, Shakira ,13,13,233, 2015-06-06
15, Ed Sheeran ,15,1,73, 2015-06-06
16, Justin Timberlake ,14,1,206, 2015-06-06
17, Drake ,26,13,210, 2015-06-06
18, Chris Brown ,17,13,208, 2015-06-06
19, Sam Smith ,29,13,40, 2015-06-06
20, Zendaya ,27,13,41, 2015-06-06
21, Maroon 5 ,19,1,147, 2015-06-06
22, Calvin Harris ,38,13,27, 2015-06-06
23, Tyga ,44,13,31, 2015-06-06
24, Enrique Iglesias ,23,13,167, 2015-06-06
25, Romeo Santos ,31,13,84, 2015-06-06
26, One Direction ,25,13,184, 2015-06-06
27, Eminem ,28,13,224, 2015-06-06
28, Bruno Mars ,30,1,221, 2015-06-06
29, Meghan Trainor ,45,13,26, 2015-06-06
30, Ellie Goulding ,24,13,90, 2015-06-06
31, 5 Seconds Of Summer ,34,1,61, 2015-06-06
32, Snoop Dogg ,33,13,201, 2015-06-06
33, Daddy Yankee ,39,13,25, 2015-06-06
34, Martin Garrix ,22,13,54, 2015-06-06
35, Iggy Azalea ,35,13,57, 2015-06-06
36, Becky G ,21,13,31, 2015-06-06
37, Coldplay ,120,1,145, 2015-06-06
38, Ludacris ,32,13,88, 2015-06-06
39, David Guetta ,120,13,206, 2015-06-06
40, Bob Marley ,48,13,167, 2015-06-06
41, Lucy Hale ,36,13,47, 2015-06-06
42, Meek Mill ,42,13,26, 2015-06-06
43, Linkin Park ,120,1,182, 2015-06-06
44, Prince Royce ,18,13,71, 2015-06-06
45, Shawn Mendes ,120,13,22, 2015-06-06
46, Britney Spears ,40,1,205, 2015-06-06
47, Thalia ,37,13,31, 2015-06-06
48, Kanye West ,41,1,52, 2015-06-06
49, Fifth Harmony ,120,13,3, 2015-06-06
50, Claudia Leitte ,43,13,24, 2015-06-06
1, Taylor Swift ,1,1,234, 2015-05-30
2, Ariana Grande ,6,13,130, 2015-05-30
3, Justin Bieber ,5,1,234, 2015-05-30
4, Selena Gomez ,3,13,232, 2015-05-30
5, Katy Perry ,4,1,234, 2015-05-30
6, Beyonce ,2,1,232, 2015-05-30
7, Jennifer Lopez ,8,13,220, 2015-05-30
8, Miley Cyrus ,10,1,162, 2015-05-30
9, Rihanna ,7,1,223, 2015-05-30
10, Nicki Minaj ,9,13,233, 2015-05-30
11, Demi Lovato ,11,13,224, 2015-05-30
12, Wiz Khalifa ,12,13,221, 2015-05-30
13, Shakira ,13,13,232, 2015-05-30
14, Justin Timberlake ,16,1,205, 2015-05-30
15, Ed Sheeran ,14,1,72, 2015-05-30
16, Lady Gaga ,15,1,232, 2015-05-30
17, Chris Brown ,17,13,207, 2015-05-30
18, Prince Royce ,36,13,70, 2015-05-30
19, Maroon 5 ,34,1,146, 2015-05-30
20, B.B. King ,120,13,1, 2015-05-30
21, Becky G ,18,13,30, 2015-05-30
22, Martin Garrix ,35,13,53, 2015-05-30
23, Enrique Iglesias ,31,13,166, 2015-05-30
24, Ellie Goulding ,24,13,89, 2015-05-30
25, One Direction ,23,13,183, 2015-05-30
26, Drake ,19,13,209, 2015-05-30
27, Zendaya ,20,13,40, 2015-05-30
28, Eminem ,28,13,223, 2015-05-30
29, Sam Smith ,26,13,39, 2015-05-30
30, Bruno Mars ,29,1,220, 2015-05-30
31, Romeo Santos ,21,13,83, 2015-05-30
32, Ludacris ,22,13,87, 2015-05-30
33, Snoop Dogg ,32,13,200, 2015-05-30
34, 5 Seconds Of Summer ,25,1,60, 2015-05-30
35, Iggy Azalea ,42,13,56, 2015-05-30
36, Lucy Hale ,49,13,46, 2015-05-30
37, Thalia ,30,13,30, 2015-05-30
38, Calvin Harris ,120,13,26, 2015-05-30
39, Daddy Yankee ,40,13,24, 2015-05-30
40, Britney Spears ,38,1,204, 2015-05-30
41, Kanye West ,43,1,51, 2015-05-30
42, Meek Mill ,41,13,25, 2015-05-30
43, Claudia Leitte ,120,13,23, 2015-05-30
44, Tyga ,50,13,30, 2015-05-30
45, Meghan Trainor ,48,13,25, 2015-05-30
46, Ciara ,33,13,32, 2015-05-30
47, Austin Mahone ,45,13,98, 2015-05-30
48, Bob Marley ,120,13,166, 2015-05-30
49, Skrillex ,44,13,139, 2015-05-30
50, Avril Lavigne ,120,1,209, 2015-05-30
1, Taylor Swift ,1,1,233, 2015-05-23
2, Beyonce ,11,1,231, 2015-05-23
3, Selena Gomez ,4,13,231, 2015-05-23
4, Katy Perry ,6,1,233, 2015-05-23
5, Justin Bieber ,5,1,233, 2015-05-23
6, Ariana Grande ,2,13,129, 2015-05-23
7, Rihanna ,8,1,222, 2015-05-23
8, Jennifer Lopez ,7,13,219, 2015-05-23
9, Nicki Minaj ,3,13,232, 2015-05-23
10, Miley Cyrus ,9,1,161, 2015-05-23
11, Demi Lovato ,10,13,223, 2015-05-23
12, Wiz Khalifa ,12,13,220, 2015-05-23
13, Shakira ,14,13,231, 2015-05-23
14, Ed Sheeran ,15,1,71, 2015-05-23
15, Lady Gaga ,16,1,231, 2015-05-23
16, Justin Timberlake ,13,1,204, 2015-05-23
17, Chris Brown ,20,13,206, 2015-05-23
18, Becky G ,18,13,29, 2015-05-23
19, Drake ,19,13,208, 2015-05-23
20, Zendaya ,36,13,39, 2015-05-23
21, Romeo Santos ,17,13,82, 2015-05-23
22, Ludacris ,21,13,86, 2015-05-23
23, One Direction ,23,13,182, 2015-05-23
24, Ellie Goulding ,24,13,88, 2015-05-23
25, 5 Seconds Of Summer ,27,1,59, 2015-05-23
26, Sam Smith ,33,13,38, 2015-05-23
27, David Guetta ,44,13,205, 2015-05-23
28, Eminem ,25,13,222, 2015-05-23
29, Bruno Mars ,29,1,219, 2015-05-23
30, Thalia ,28,13,29, 2015-05-23
31, Enrique Iglesias ,34,13,165, 2015-05-23
32, Snoop Dogg ,35,13,199, 2015-05-23
33, Ciara ,39,13,31, 2015-05-23
34, Maroon 5 ,31,1,145, 2015-05-23
35, Martin Garrix ,22,13,52, 2015-05-23
36, Prince Royce ,40,13,69, 2015-05-23
37, Madonna ,120,13,32, 2015-05-23
38, Britney Spears ,48,1,203, 2015-05-23
39, Rita Ora ,120,13,30, 2015-05-23
40, Daddy Yankee ,30,13,23, 2015-05-23
41, Meek Mill ,32,13,24, 2015-05-23
42, Iggy Azalea ,38,13,55, 2015-05-23
43, Kanye West ,120,1,50, 2015-05-23
44, Skrillex ,45,13,138, 2015-05-23
45, Austin Mahone ,47,13,97, 2015-05-23
46, 50 Cent ,120,13,135, 2015-05-23
47, Shawn Mendes ,26,13,21, 2015-05-23
48, Meghan Trainor ,46,13,24, 2015-05-23
49, Lucy Hale ,37,13,45, 2015-05-23
50, Tyga ,41,13,29, 2015-05-23
1, Taylor Swift ,1,1,232, 2015-05-16
2, Ariana Grande ,2,13,128, 2015-05-16
3, Nicki Minaj ,9,13,231, 2015-05-16
4, Selena Gomez ,3,13,230, 2015-05-16
5, Justin Bieber ,6,1,232, 2015-05-16
6, Katy Perry ,7,1,232, 2015-05-16
7, Jennifer Lopez ,12,13,218, 2015-05-16
8, Rihanna ,4,1,221, 2015-05-16
9, Miley Cyrus ,10,1,160, 2015-05-16
10, Demi Lovato ,11,13,222, 2015-05-16
11, Beyonce ,13,1,230, 2015-05-16
12, Wiz Khalifa ,5,13,219, 2015-05-16
13, Justin Timberlake ,8,1,203, 2015-05-16
14, Shakira ,14,13,230, 2015-05-16
15, Ed Sheeran ,16,1,70, 2015-05-16
16, Lady Gaga ,15,1,230, 2015-05-16
17, Romeo Santos ,20,13,81, 2015-05-16
18, Becky G ,35,13,28, 2015-05-16
19, Drake ,18,13,207, 2015-05-16
20, Chris Brown ,22,13,205, 2015-05-16
21, Ludacris ,19,13,85, 2015-05-16
22, Martin Garrix ,37,13,51, 2015-05-16
23, One Direction ,25,13,181, 2015-05-16
24, Ellie Goulding ,32,13,87, 2015-05-16
25, Eminem ,24,13,221, 2015-05-16
26, Shawn Mendes ,33,13,20, 2015-05-16
27, 5 Seconds Of Summer ,40,1,58, 2015-05-16
28, Thalia ,30,13,28, 2015-05-16
29, Bruno Mars ,26,1,218, 2015-05-16
30, Daddy Yankee ,44,13,22, 2015-05-16
31, Maroon 5 ,29,1,144, 2015-05-16
32, Meek Mill ,45,13,23, 2015-05-16
33, Sam Smith ,17,13,37, 2015-05-16
34, Enrique Iglesias ,43,13,164, 2015-05-16
35, Snoop Dogg ,31,13,198, 2015-05-16
36, Zendaya ,23,13,38, 2015-05-16
37, Lucy Hale ,21,13,44, 2015-05-16
38, Iggy Azalea ,39,13,54, 2015-05-16
39, Ciara ,120,13,30, 2015-05-16
40, Prince Royce ,36,13,68, 2015-05-16
41, Tyga ,38,13,28, 2015-05-16
42, Calvin Harris ,120,13,25, 2015-05-16
43, Hilary Duff ,120,13,5, 2015-05-16
44, David Guetta ,41,13,204, 2015-05-16
45, Skrillex ,47,13,137, 2015-05-16
46, Meghan Trainor ,50,13,23, 2015-05-16
47, Austin Mahone ,34,13,96, 2015-05-16
48, Britney Spears ,46,1,202, 2015-05-16
49, Hardwell ,120,13,5, 2015-05-16
50, Claudia Leitte ,120,13,22, 2015-05-16
1, Taylor Swift ,2,1,231, 2015-05-09
2, Ariana Grande ,1,13,127, 2015-05-09
3, Selena Gomez ,3,13,229, 2015-05-09
4, Rihanna ,6,1,220, 2015-05-09
5, Wiz Khalifa ,8,13,218, 2015-05-09
6, Justin Bieber ,4,1,231, 2015-05-09
7, Katy Perry ,7,1,231, 2015-05-09
8, Justin Timberlake ,10,1,202, 2015-05-09
9, Nicki Minaj ,5,13,230, 2015-05-09
10, Miley Cyrus ,12,1,159, 2015-05-09
11, Demi Lovato ,11,13,221, 2015-05-09
12, Jennifer Lopez ,9,13,217, 2015-05-09
13, Beyonce ,14,1,229, 2015-05-09
14, Shakira ,13,13,229, 2015-05-09
15, Lady Gaga ,18,1,229, 2015-05-09
16, Ed Sheeran ,16,1,69, 2015-05-09
17, Sam Smith ,20,13,36, 2015-05-09
18, Drake ,15,13,206, 2015-05-09
19, Ludacris ,19,13,84, 2015-05-09
20, Romeo Santos ,21,13,80, 2015-05-09
21, Lucy Hale ,17,13,43, 2015-05-09
22, Chris Brown ,22,13,204, 2015-05-09
23, Zendaya ,120,13,37, 2015-05-09
24, Eminem ,25,13,220, 2015-05-09
25, One Direction ,26,13,180, 2015-05-09
26, Bruno Mars ,23,1,217, 2015-05-09
27, Waka Flocka Flame ,120,13,2, 2015-05-09
28, Big Sean ,31,13,18, 2015-05-09
29, Maroon 5 ,35,1,143, 2015-05-09
30, Thalia ,37,13,27, 2015-05-09
31, Snoop Dogg ,39,13,197, 2015-05-09
32, Ellie Goulding ,34,13,86, 2015-05-09
33, Shawn Mendes ,27,13,19, 2015-05-09
34, Austin Mahone ,32,13,95, 2015-05-09
35, Becky G ,29,13,27, 2015-05-09
36, Prince Royce ,38,13,67, 2015-05-09
37, Martin Garrix ,30,13,50, 2015-05-09
38, Tyga ,24,13,27, 2015-05-09
39, Iggy Azalea ,33,13,53, 2015-05-09
40, 5 Seconds Of Summer ,48,1,57, 2015-05-09
41, David Guetta ,50,13,203, 2015-05-09
42, Lana Del Rey ,46,13,89, 2015-05-09
43, Enrique Iglesias ,120,13,163, 2015-05-09
44, Daddy Yankee ,41,13,21, 2015-05-09
45, Meek Mill ,28,13,22, 2015-05-09
46, Britney Spears ,47,1,201, 2015-05-09
47, Skrillex ,45,13,136, 2015-05-09
48, Blake Shelton ,40,13,18, 2015-05-09
49, Coldplay ,120,1,144, 2015-05-09
50, Meghan Trainor ,49,13,22, 2015-05-09
1, Ariana Grande ,2,13,126, 2015-05-02
2, Taylor Swift ,1,1,230, 2015-05-02
3, Selena Gomez ,4,13,228, 2015-05-02
4, Justin Bieber ,3,1,230, 2015-05-02
5, Nicki Minaj ,5,13,229, 2015-05-02
6, Rihanna ,6,1,219, 2015-05-02
7, Katy Perry ,7,1,230, 2015-05-02
8, Wiz Khalifa ,11,13,217, 2015-05-02
9, Jennifer Lopez ,8,13,216, 2015-05-02
10, Justin Timberlake ,13,1,201, 2015-05-02
11, Demi Lovato ,10,13,220, 2015-05-02
12, Miley Cyrus ,9,1,158, 2015-05-02
13, Shakira ,23,13,228, 2015-05-02
14, Beyonce ,12,1,228, 2015-05-02
15, Drake ,18,13,205, 2015-05-02
16, Ed Sheeran ,15,1,68, 2015-05-02
17, Lucy Hale ,20,13,42, 2015-05-02
18, Lady Gaga ,19,1,228, 2015-05-02
19, Ludacris ,16,13,83, 2015-05-02
20, Sam Smith ,24,13,35, 2015-05-02
21, Romeo Santos ,22,13,79, 2015-05-02
22, Chris Brown ,29,13,203, 2015-05-02
23, Bruno Mars ,25,1,216, 2015-05-02
24, Tyga ,14,13,26, 2015-05-02
25, Eminem ,31,13,219, 2015-05-02
26, One Direction ,21,13,179, 2015-05-02
27, Shawn Mendes ,38,13,18, 2015-05-02
28, Meek Mill ,45,13,21, 2015-05-02
29, Becky G ,26,13,26, 2015-05-02
30, Martin Garrix ,33,13,49, 2015-05-02
31, Big Sean ,17,13,17, 2015-05-02
32, Austin Mahone ,28,13,94, 2015-05-02
33, Iggy Azalea ,27,13,52, 2015-05-02
34, Ellie Goulding ,32,13,85, 2015-05-02
35, Maroon 5 ,30,1,142, 2015-05-02
36, Madonna ,46,13,31, 2015-05-02
37, Thalia ,36,13,26, 2015-05-02
38, Prince Royce ,42,13,66, 2015-05-02
39, Snoop Dogg ,39,13,196, 2015-05-02
40, Blake Shelton ,120,13,17, 2015-05-02
41, Daddy Yankee ,50,13,20, 2015-05-02
42, Kanye West ,40,1,49, 2015-05-02
43, Victoria Justice ,120,13,18, 2015-05-02
44, Lil Wayne ,35,13,200, 2015-05-02
45, Skrillex ,120,13,135, 2015-05-02
46, Lana Del Rey ,41,13,88, 2015-05-02
47, Britney Spears ,120,1,200, 2015-05-02
48, 5 Seconds Of Summer ,37,1,56, 2015-05-02
49, Meghan Trainor ,43,13,21, 2015-05-02
50, David Guetta ,120,13,202, 2015-05-02
1, Taylor Swift ,1,1,229, 2015-04-25
2, Ariana Grande ,2,13,125, 2015-04-25
3, Justin Bieber ,3,1,229, 2015-04-25
4, Selena Gomez ,4,13,227, 2015-04-25
5, Nicki Minaj ,5,13,228, 2015-04-25
6, Rihanna ,6,1,218, 2015-04-25
7, Katy Perry ,8,1,229, 2015-04-25
8, Jennifer Lopez ,10,13,215, 2015-04-25
9, Miley Cyrus ,9,1,157, 2015-04-25
10, Demi Lovato ,11,13,219, 2015-04-25
11, Wiz Khalifa ,14,13,216, 2015-04-25
12, Beyonce ,7,1,227, 2015-04-25
13, Justin Timberlake ,12,1,200, 2015-04-25
14, Tyga ,50,13,25, 2015-04-25
15, Ed Sheeran ,15,1,67, 2015-04-25
16, Ludacris ,17,13,82, 2015-04-25
17, Big Sean ,37,13,16, 2015-04-25
18, Drake ,16,13,204, 2015-04-25
19, Lady Gaga ,19,1,227, 2015-04-25
20, Lucy Hale ,22,13,41, 2015-04-25
21, One Direction ,13,13,178, 2015-04-25
22, Romeo Santos ,33,13,78, 2015-04-25
23, Shakira ,18,13,227, 2015-04-25
24, Sam Smith ,20,13,34, 2015-04-25
25, Bruno Mars ,24,1,215, 2015-04-25
26, Becky G ,48,13,25, 2015-04-25
27, Iggy Azalea ,27,13,51, 2015-04-25
28, Austin Mahone ,29,13,93, 2015-04-25
29, Chris Brown ,21,13,202, 2015-04-25
30, Maroon 5 ,31,1,141, 2015-04-25
31, Eminem ,44,13,218, 2015-04-25
32, Ellie Goulding ,23,13,84, 2015-04-25
33, Martin Garrix ,26,13,48, 2015-04-25
34, Avril Lavigne ,38,1,208, 2015-04-25
35, Lil Wayne ,42,13,199, 2015-04-25
