48, John Legend ,32,1,93, 2017-03-11
49, Luke Bryan ,61,1,138, 2017-03-11
50, Jon Pardi ,64,1,19, 2017-03-11
51, Thomas Rhett ,44,1,108, 2017-03-11
52, Post Malone ,54,1,35, 2017-03-11
53, Train ,62,1,10, 2017-03-11
54, Amine ,52,27,19, 2017-03-11
55, Jessie James Decker ,120,1,1, 2017-03-11
56, Imagine Dragons ,63,2,107, 2017-03-11
57, Jason Aldean ,48,1,130, 2017-03-11
58, Camila Cabello ,40,1,22, 2017-03-11
59, Julia Michaels ,75,1,3, 2017-03-11
60, DJ Khaled ,69,1,35, 2017-03-11
61, Panic! At The Disco ,55,1,66, 2017-03-11
62, Travis Scott ,70,1,50, 2017-03-11
63, Halsey ,50,4,66, 2017-03-11
64, Niall Horan ,73,1,22, 2017-03-11
65, Kendrick Lamar ,49,1,110, 2017-03-11
66, Dustin Lynch ,120,1,17, 2017-03-11
67, DJ Snake ,67,1,93, 2017-03-11
68, Brett Young ,28,1,12, 2017-03-11
69, Clean Bandit ,77,1,25, 2017-03-11
70, Reba McEntire ,31,1,8, 2017-03-11
71, Chris Brown ,86,1,133, 2017-03-11
72, Passion ,120,37,3, 2017-03-11
73, Linkin Park ,120,49,12, 2017-03-11
74, Kygo ,120,1,2, 2017-03-11
75, Machine Gun Kelly ,74,1,14, 2017-03-11
76, Daft Punk ,56,1,23, 2017-03-11
77, Blake Shelton ,72,1,139, 2017-03-11
78, Eric Church ,76,1,132, 2017-03-11
79, Kelsea Ballerini ,71,1,43, 2017-03-11
80, KYLE ,84,80,5, 2017-03-11
81, Carrie Underwood ,68,3,126, 2017-03-11
82, Chris Stapleton ,79,1,70, 2017-03-11
83, Coldplay ,120,4,91, 2017-03-11
84, Meghan Trainor ,89,1,135, 2017-03-11
85, Prince ,30,1,33, 2017-03-11
86, Nicki Minaj ,58,1,129, 2017-03-11
87, Dierks Bentley ,85,1,72, 2017-03-11
88, Lil Yachty ,81,1,27, 2017-03-11
89, P!nk ,83,16,58, 2017-03-11
90, Chance The Rapper ,57,1,12, 2017-03-11
91, The Lumineers ,91,1,42, 2017-03-11
92, Maren Morris ,33,1,35, 2017-03-11
93, DNCE ,120,1,47, 2017-03-11
94, Kehlani ,100,1,9, 2017-03-11
95, Nicky Jam ,97,1,6, 2017-03-11
96, Chris Young ,96,1,49, 2017-03-11
97, Charlie Puth ,98,1,97, 2017-03-11
98, Lukas Graham ,53,1,45, 2017-03-11
99, Michael Ray ,120,57,4, 2017-03-11
100, PARTYNEXTDOOR ,94,11,8, 2017-03-11
1, Bruno Mars ,4,1,126, 2017-03-04
2, Ed Sheeran ,3,1,132, 2017-03-04
3, Adele ,11,1,107, 2017-03-04
4, The Weeknd ,5,1,123, 2017-03-04
5, Lady Gaga ,1,1,38, 2017-03-04
6, Drake ,6,1,138, 2017-03-04
7, Big Sean ,2,1,80, 2017-03-04
8, Migos ,7,1,19, 2017-03-04
9, The Chainsmokers ,9,1,64, 2017-03-04
10, Beyonce ,20,2,136, 2017-03-04
11, twenty one pilots ,12,1,96, 2017-03-04
12, Rihanna ,10,2,134, 2017-03-04
13, Shawn Mendes ,15,1,106, 2017-03-04
14, Taylor Swift ,14,1,134, 2017-03-04
15, Katy Perry ,57,6,132, 2017-03-04
16, Zayn ,18,1,43, 2017-03-04
17, Ariana Grande ,13,1,136, 2017-03-04
18, Maroon 5 ,22,1,138, 2017-03-04
19, Justin Bieber ,23,1,137, 2017-03-04
20, Alessia Cara ,16,1,76, 2017-03-04
21, BTS ,32,1,19, 2017-03-04
22, Keith Urban ,34,1,99, 2017-03-04
23, Sia ,30,1,138, 2017-03-04
24, Metallica ,27,2,88, 2017-03-04
25, Garth Brooks ,28,7,25, 2017-03-04
26, Sam Hunt ,17,1,131, 2017-03-04
27, Joy Villa ,120,1,1, 2017-03-04
28, Brett Young ,96,1,11, 2017-03-04
29, Rae Sremmurd ,26,1,102, 2017-03-04
30, Prince ,97,1,32, 2017-03-04
31, Reba McEntire ,8,1,7, 2017-03-04
32, John Legend ,25,1,92, 2017-03-04
33, Maren Morris ,76,1,34, 2017-03-04
34, Eminem ,19,1,138, 2017-03-04
35, Justin Timberlake ,37,5,92, 2017-03-04
36, Lil Uzi Vert ,29,1,33, 2017-03-04
37, Brantley Gilbert ,21,1,44, 2017-03-04
38, Future ,52,1,83, 2017-03-04
39, J. Cole ,31,1,97, 2017-03-04
40, Camila Cabello ,44,1,21, 2017-03-04
41, Little Big Town ,42,1,57, 2017-03-04
42, Marian Hill ,33,1,5, 2017-03-04
43, Red Hot Chili Peppers ,91,1,22, 2017-03-04
44, Thomas Rhett ,47,1,107, 2017-03-04
45, James Arthur ,46,1,7, 2017-03-04
46, Michael Jackson ,51,1,106, 2017-03-04
47, Jon Bellion ,38,1,19, 2017-03-04
48, Jason Aldean ,53,1,129, 2017-03-04
49, Kendrick Lamar ,35,1,109, 2017-03-04
50, Halsey ,54,4,65, 2017-03-04
51, Gucci Mane ,45,1,19, 2017-03-04
52, Amine ,40,27,18, 2017-03-04
53, Lukas Graham ,85,1,44, 2017-03-04
54, Post Malone ,43,1,34, 2017-03-04
55, Panic! At The Disco ,50,1,65, 2017-03-04
56, Daft Punk ,66,1,22, 2017-03-04
57, Chance The Rapper ,120,1,11, 2017-03-04
58, Nicki Minaj ,68,1,128, 2017-03-04
59, Selena Gomez ,69,1,114, 2017-03-04
60, Florida Georgia Line ,49,1,138, 2017-03-04
61, Luke Bryan ,36,1,137, 2017-03-04
62, Train ,41,1,9, 2017-03-04
63, Imagine Dragons ,24,2,106, 2017-03-04
64, Jon Pardi ,58,1,18, 2017-03-04
65, Bebe Rexha ,62,1,33, 2017-03-04
66, Sturgill Simpson ,120,1,4, 2017-03-04
67, DJ Snake ,55,1,92, 2017-03-04
68, Carrie Underwood ,77,3,125, 2017-03-04
69, DJ Khaled ,120,1,34, 2017-03-04
70, Travis Scott ,65,1,49, 2017-03-04
71, Kelsea Ballerini ,95,1,42, 2017-03-04
72, Blake Shelton ,59,1,138, 2017-03-04
73, Niall Horan ,48,1,21, 2017-03-04
74, Machine Gun Kelly ,56,1,13, 2017-03-04
75, Julia Michaels ,80,1,2, 2017-03-04
